MoleculeID,MolWeight,nbAtoms,nbHeavyAtoms,nbC,nbO,nbN,nbAromAtom,nbRing,nbHeteroRing,Sp3Sp2HybRatio,nbRotBd,nbHBdAcc,ndHBdDon,nbLipinskiFailures,TopoPolSurfAir,MolarRefract,CombDipolPolariz,LogP_exp,LogP_pred,AD_LogP,AD_index_LogP,Conf_index_LogP,MP_exp,MP_pred,AD_MP,AD_index_MP,Conf_index_MP,BP_exp,BP_pred,AD_BP,AD_index_BP,Conf_index_BP,LogVP_exp,LogVP_pred,AD_VP,AD_index_VP,Conf_index_VP,LogWS_exp,LogWS_pred,AD_WS,AD_index_WS,Conf_index_WS,LogHL_exp,LogHL_pred,AD_HL,AD_index_HL,Conf_index_HL,RT_exp,RT_pred,AD_RT,AD_index_RT,Conf_index_RT,LogKOA_exp,LogKOA_pred,AD_KOA,AD_index_KOA,Conf_index_KOA,pKa_a_exp,pKa_b_exp,ionization,pKa_a_pred,pKa_b_pred,AD_pKa,AD_index_pKa,Conf_index_pKa,LogD55_pred,LogD74_pred,AD_LogD,AD_index_LogD,Conf_index_LogD,LogOH_exp,LogOH_pred,AD_AOH,AD_index_AOH,Conf_index_AOH,LogBCF_exp,LogBCF_pred,AD_BCF,AD_index_BCF,Conf_index_BCF,BioDeg_exp,BioDeg_LogHalfLife_pred,AD_BioDeg,AD_index_BioDeg,Conf_index_BioDeg,ReadyBiodeg_exp,ReadyBiodeg_pred,AD_ReadyBiodeg,AD_index_ReadyBiodeg,Conf_index_ReadyBiodeg,LogKM_exp,LogKM_pred,AD_KM,AD_index_KM,Conf_index_KM,LogKoc_exp,LogKoc_pred,AD_LogKoc,AD_index_LogKoc,Conf_index_LogKoc,FUB_exp,FUB_pred,AD_FUB,AD_index_FUB,Conf_index_FUB
DTXSID30395037,310.025148064,26,19,7,3,0,0,0,0,1,9,3,0,0,27.69,41.6856,0.253,NaN,2.11444150539645,1,0.338042484719545,0.425926169662625,NaN,-3.77910567184321,1,0.337780828562331,0.363175170056826,NaN,91.7582952449075,1,0.384657174725682,0.557132793330268,NaN,-0.342256805443416,1,0.310083269275574,0.525266208073819,NaN,-1.07971512470361,1,0.365695328409209,0.5116412907468,NaN,-3.01539019753677,0,0.170851535823408,0.274074585423678,NaN,11.7574537790806,1,0.44124509517174,0.43324773106321,NaN,2.56643703098095,1,0.989029647208666,0.832304809119977,NaN,NaN,0,NaN,NaN,0,0.169040974595448,0.249486043106136,2.11444150539645,2.11444150539645,0,0.253541729657496,0.33770610638438,NaN,-12.9099728112187,1,0.338257061914132,0.499194919114031,NaN,0.417649213301216,0,0.290972870318141,0.532448325210803,NaN,0.690695702472526,0,0.156088062189849,0.489612162529671,NaN,0,0,0.202249037049063,0.601124518524531,NaN,-0.825445149124623,0,0.244090892335053,0.396269410435189,NaN,2.22721358311899,1,0.472448203655375,0.592733670490796,NaN,0.019048543569664,1,0.234173298147722,0.598473289727208
DTXSID40379666,299.057638074,30,18,8,1,1,0,0,0,0.875,5,2,0,0,20.31,46.2473,0.192,NaN,4.37028505168866,1,0.297640738102992,0.48696839038923,NaN,32.0342644580661,1,0.292654261414273,0.470494368900173,NaN,125.78423823186,1,0.236121237686062,0.503886128138091,NaN,-0.424928687030673,1,0.359449288305609,0.572686259956354,NaN,-2.93491705366413,1,0.326235466451371,0.459643222010185,NaN,-2.93258045304413,0,0.204075749919108,0.295516353864954,NaN,24.107992806889,0,0.214808695512699,0.420705786477732,NaN,3.39453922876826,1,0.987568120002101,0.829949222196095,NaN,NaN,1,NaN,2.16202067533532,0,0.24361604199341,0.315089120230147,4.37008566080991,4.37028254093716,0,0.270628390048201,0.401028755309688,NaN,-11.2542263558488,0,0.222818990549541,0.480541726767002,NaN,1.13094522282811,1,0.342833588038032,0.474621552787248,NaN,1.28282720557618,0,0.107377141965785,0.381467088493261,NaN,0,0,0.236299841800349,0.463641423712701,NaN,-0.45535562349596,0,0.369790802831103,0.468183736099205,NaN,3.01619677525997,1,0.429936085854588,0.58578732661662,NaN,0.101746243069558,0,0.21577565390779,0.515275686290795
DTXSID4059914,200.007212256,15,12,4,1,0,0,0,0,1,3,1,1,0,20.23,23.0474,0.0929999999999999,1.94,1.93992875758016,1,0.998010844042324,0.936962841535931,NaN,-22.4083118381006,1,0.499667788012989,0.572750972207647,95,95.0160273784617,1,0.998009536421468,0.981147274380466,1.51970979000714,1.52091503371193,1,0.998014659034688,0.94654021389083,NaN,-1.73518562057829,1,0.451867033742955,0.526994119920177,NaN,-3.65626602590828,0,0.349707949588652,0.508685125618194,NaN,7.50052116229328,1,0.504149543424676,0.534366795343708,NaN,2.79952695612166,1,0.937096805150007,0.761502351981693,NaN,NaN,1,8.3825768978802,NaN,0,0.192487561562339,0.260918223250682,1.93936000548916,1.89692295247199,0,0.595249202802331,0.598940532393306,-12.9507819773298,-12.9537239364728,1,0.998019459901849,0.817121698626273,NaN,0.409522940770076,0,0.421984869099849,0.61392299717829,NaN,0.647828840228669,0,0.274800275128776,0.520290327796906,NaN,0,0,0.223700659935263,0.611850329967631,NaN,-1.15153880830757,1,0.392255693199566,0.559522341933754,NaN,2.04736940884672,1,0.500381911945455,0.530291843980802,NaN,0.429247385202911,1,0.215521373807913,0.520308671874213
DTXSID50184723,399.010422428,28,24,8,0,1,0,0,0,1,7,1,1,1,26.02,43.3769,-0.231,NaN,4.00326513898498,1,0.449741767911332,0.427321470670329,NaN,42.0327116787491,0,0.395147266383155,0.575235953594105,NaN,119.957588388214,0,0.257506133190177,0.470181093111302,NaN,-0.972836720627613,1,0.400338233018419,0.552362248892127,NaN,-5.61454130344663,0,0.340579959186944,0.431437512892561,NaN,-9.62731216507394,0,0.0815588608435324,0.178988606736282,NaN,20.354607739548,1,0.601897099703277,0.58915291068999,NaN,4.09327016481378,1,0.974054112655965,0.853766455069803,NaN,NaN,1,8.55530871447812,NaN,0,0.177482857157683,0.26280691524764,4.00288294443876,3.9739079597638,0,0.313612312534507,0.345064192958985,NaN,-13.5970679517643,1,0.417440883740581,0.546617357749947,NaN,1.79032030324899,0,0.209625776857424,0.397743352609028,NaN,0.692603309275131,0,0.287883737017008,0.527869446030752,NaN,0,0,0.369750948812229,0.684875474406115,NaN,0.134504544240745,0,0.224284167604539,0.355460211522964,NaN,3.35046648898205,0,0.322984640304113,0.414069008828094,NaN,0.00530374476895352,0,0.315131465742409,0.654999067856887
DTXSID50382621,428.025738144,33,26,10,1,0,0,0,0,1,9,1,1,1,20.23,47.5426,-0.159,NaN,4.40658803418783,1,0.532365202565594,0.469010406105239,NaN,52.1056030596184,0,0.449137349380462,0.567050529574658,NaN,145.855580767582,0,0.300384860583826,0.45479562556914,NaN,-0.522350564758365,1,0.539190002734299,0.563603973231509,NaN,-5.26856814805966,0,0.55363198837796,0.448439031220727,NaN,-9.65157185328328,0,0.0816728699393128,0.178753258706392,NaN,24.7742378791112,1,0.512559987006937,0.550517124287605,NaN,4.62840880064375,1,0.942124139843772,0.758859785674278,NaN,NaN,1,9.81649544198861,NaN,0,0.160657309146423,0.25111408430332,4.40656707963526,4.4049266964297,0,0.346511255856008,0.360062245204279,NaN,-14.0371005876182,1,0.271785299770658,0.380858553583544,NaN,2.10137682752841,0,0.230036710019189,0.384155658312571,NaN,0.695179845292194,0,0.282040807409111,0.524470397214041,NaN,0,0,0.345556667180207,0.672778333590103,NaN,0.124060029488237,0,0.225075698423298,0.350207750473227,NaN,3.57949111544773,0,0.347811746492792,0.402728173350884,NaN,0.00976464344655465,0,0.279352179531227,0.633251570287437
DTXSID5044572,364.01328164,27,22,8,1,0,0,0,0,1,7,1,1,1,20.23,39.963,-0.0960000000000001,4.57555555555555,4.57253573639212,1,0.998009231813009,0.739551876850707,NaN,22.6420042186272,1,0.43841310007659,0.563300440743826,NaN,121.759774170194,1,0.337204310231065,0.444348953762025,-0.220865970340678,-0.221025705012306,1,0.998008504697999,0.918404947230955,-4.32023679510796,-4.31904659344693,1,0.998008308901326,0.752065428274506,NaN,-9.58219071347159,0,0.0885584996069876,0.183101576902781,NaN,20.0622579831777,1,0.590923968362702,0.586919337226887,NaN,4.09576286616778,1,0.965088843284885,0.841473632871259,NaN,NaN,1,9.74488596603945,NaN,0,0.16806041988642,0.253937564436847,4.57251102563854,4.57057725820819,0,0.583034825849714,0.496744720643777,NaN,-13.5782591277411,1,0.36866174656912,0.522650415803096,NaN,1.96106105233884,0,0.226027865399751,0.406965021095431,NaN,0.65031434709824,0,0.280475968889955,0.522776646323046,NaN,0,0,0.320542501358145,0.660271250679072,NaN,-0.220221556220497,0,0.244270599689619,0.38758816123419,NaN,3.501055221828,0,0.350107457328341,0.539591306008698,NaN,0.0132522567336946,1,0.295632820854422,0.641255881871128
DTXSID5063235,468.020652764,36,29,12,2,0,0,0,0,0.75,10,2,0,1,26.3,59.8757,-0.0340000000000001,NaN,4.21649388206219,1,0.551084677755881,0.498590691487738,NaN,2.01126305730327,0,0.294321664183876,0.357823702918609,NaN,140.152708136053,0,0.333653108180908,0.511304015705443,NaN,0.605419829707377,1,0.434464421388853,0.43059427671669,NaN,-6.08250215399705,0,0.406266779802245,0.474979820670738,NaN,-5.28534200429186,0,0.0971543792548269,0.210665445578084,NaN,18.5324186670779,1,0.248562942281856,0.396828353690339,NaN,3.95998690706658,1,0.991286662635184,0.867454529040143,NaN,NaN,0,NaN,NaN,0,0.178813410174885,0.253368549619623,4.21649388206219,4.21649388206219,0,0.364949043965383,0.375979620553681,NaN,-10.4773871436367,0,0.156804765348301,0.493845718343961,NaN,2.06516410782444,0,0.197596156949376,0.386029921698496,NaN,0.649739535920484,0,0.241329940252638,0.503318573166888,NaN,0,0,0.272016217016378,0.636008108508189,NaN,0.804550861630069,0,0.208345989136173,0.295364311981123,NaN,2.58598314674692,0,0.314007675685682,0.362066871550842,NaN,0.0107633993394485,0,0.290357616366467,0.638206466376436
DTXSID60195123,412.989686984,27,25,8,1,1,0,0,0,0.875,7,2,1,1,43.09,41.8841,0.415,NaN,4.03438966336839,1,0.433926215759553,0.404421631299956,NaN,48.4981276216462,0,0.394476180606222,0.538670653830591,NaN,177.602870021674,0,0.217808121498463,0.481405478100431,NaN,-0.942589776075328,1,0.409472971992069,0.363523147617414,NaN,-4.73391420635851,0,0.290529497522607,0.448427225525244,NaN,-9.75218238884776,0,0.080931724251965,0.177461314902598,NaN,18.7114975994108,1,0.587088712658329,0.584717461817451,NaN,4.89677035414169,1,0.903799672300142,0.748919143338998,NaN,NaN,1,6.5415442813793,NaN,0,0.244014268658683,0.576590353027268,3.99661373347649,3.11958941167963,0,0.338970242209118,0.490505992163612,NaN,-12.3800728751844,0,0.242261586951057,0.396414859584037,NaN,1.12684036729603,0,0.201714641137132,0.420671296052072,NaN,0.694550595540276,0,0.277766017596053,0.522368547610561,NaN,0,0,0.40810364045503,0.704051820227515,NaN,0.142608995500822,0,0.214605609534412,0.350440999148606,NaN,3.35199818066034,0,0.309307811526213,0.397423109694203,NaN,0.00479994953475805,0,0.4813780069184,0.738335678332445
DTXSID60377821,292.050968888,27,18,8,1,0,0,0,0,1,7,1,1,0,20.23,36.4502,0.0299999999999999,NaN,4.31124353828958,1,0.493880777222784,0.522894313081642,NaN,9.48906415671869,1,0.38230452162634,0.512948021090326,NaN,136.55888359656,1,0.311106062543146,0.472180990869637,NaN,0.797821511530381,1,0.465055645802078,0.574132716283073,NaN,-3.59227110291709,1,0.47631184361092,0.481539084312272,NaN,-8.58823803699743,0,0.10974828625525,0.222664526929682,NaN,21.2064670015173,1,0.276423704352729,0.436598063228594,NaN,4.25917278563751,1,0.956489247671661,0.770224878299591,NaN,NaN,1,9.96044939008117,NaN,0,0.194780429797288,0.269458026381453,4.31122849553397,4.31005026986057,0,0.344330603510036,0.396176169731548,NaN,-12.5722419893592,1,0.295206239255743,0.417170933798814,NaN,1.14639734604179,1,0.297436774265075,0.56828226622284,NaN,0.652222332047996,0,0.269366083623922,0.516897475945717,NaN,0,0,0.253399588242317,0.626699794121158,NaN,-0.676248358382467,0,0.279999781173294,0.423989320741867,NaN,2.69732062830628,1,0.452834580266137,0.574827203557405,NaN,0.178014252027588,1,0.228289563760579,0.59928763045758
DTXSID60379269,228.038512384,21,14,6,1,0,0,0,0,1,5,1,1,0,20.23,28.8706,0.0929999999999999,NaN,2.31339453977806,1,0.521706635331678,0.548508322109297,NaN,3.39635312798422,1,0.417114082215059,0.541670260528151,NaN,119.824792304054,1,0.401178189596091,0.508304269300451,NaN,1.22935815457012,1,0.544134800927455,0.611516851614569,NaN,-2.63727968641541,1,0.470346138552596,0.514486539540002,NaN,-7.58388871579961,0,0.119108449152238,0.295213697994674,NaN,14.3964510824953,1,0.328099342246273,0.433930825078527,NaN,4.08394449660862,1,0.971623279788278,0.895339303618657,NaN,NaN,1,10.0672154723922,NaN,0,0.209406247757414,0.277185775890394,2.31338277556295,2.31246106622415,0,0.365556441544546,0.412847048999845,NaN,-13.2286494682726,1,0.390641732710364,0.444268783635253,NaN,0.730003011220013,1,0.33622039145753,0.545116716088637,NaN,0.650524362288766,0,0.271536608573991,0.518214647895372,NaN,0,1,0.234440618848834,0.617220309424417,NaN,-0.934723361330494,1,0.285108838145441,0.468647956031105,NaN,2.10748434351744,1,0.527617628329036,0.637792316370399,NaN,0.741857911238903,1,0.23442808174432,0.552237771876563
DTXSID60379901,482.036302828,39,30,13,2,0,0,0,0,0.769230769230769,11,2,0,2,26.3,63.0614,-0.134,NaN,4.73129156339,1,0.498268675607431,0.447628420887363,NaN,2.57471639010073,0,0.283103510842405,0.35167832089934,NaN,154.315724713057,0,0.292955700469892,0.520552477739189,NaN,-1.94785047174299,1,0.385974282837311,0.415926137564119,NaN,-6.09132235149397,0,0.35755986189026,0.442087051154825,NaN,-6.57664701426339,0,0.0961944378839131,0.210025171342356,NaN,21.3539192489478,1,0.235094162395151,0.386806460780836,NaN,4.43709517840867,1,0.981920568977996,0.819520922917499,NaN,NaN,0,NaN,NaN,0,0.176258332662829,0.253539926660784,4.73129156339,4.73129156339,0,0.33726350413513,0.350584173774074,NaN,-10.5536969464967,0,0.151602483343569,0.51216195735206,NaN,2.03332705607633,0,0.189654461949917,0.330870201902002,NaN,0.651601637765687,0,0.230805439996156,0.497711234123682,NaN,0,0,0.249988018520984,0.624994009260492,NaN,0.848047575506704,0,0.206632414920478,0.292417062496649,NaN,3.13832840402081,0,0.30073922751414,0.398129049443863,NaN,0.0114564921381333,0,0.268898696495831,0.627152983159284
DTXSID70381151,412.005671396,28,25,8,0,2,0,0,0,0.875,7,2,2,1,49.87,43.1412,-0.00500000000000012,NaN,4.17550508658306,1,0.37750259162417,0.376290003004002,NaN,60.7976301678708,0,0.242302562738567,0.462947753199884,NaN,176.441241663129,0,0.159038546123638,0.450855437928412,NaN,-0.506424256031272,0,0.25416262546959,0.284183538183352,NaN,-2.02571443563878,0,0.154223844980782,0.373577662237686,NaN,-10.2260291392265,0,0.0661049165327075,0.18694602890432,NaN,19.9606870017496,1,0.598062825730693,0.591434628519189,NaN,6.71144798490814,0,0.418736637080853,0.533815638848502,NaN,NaN,1,4.59289365579044,NaN,0,0.205152359921935,0.557153025210956,3.2176906519952,1.36772213049609,0,0.291327475773053,0.466721514107479,NaN,-12.4319742580431,0,0.231980706930143,0.39119224085397,NaN,1.36339515930253,0,0.164406196472322,0.39481247559736,NaN,0.675832378870009,0,0.269381008664851,0.520153272675488,NaN,0,0,0.351539792845605,0.675769896422802,NaN,-0.122713088792575,0,0.191759971709584,0.373535977395889,NaN,3.3501981153342,0,0.314909642792515,0.400069792221084,NaN,0.00245062772087384,0,0.264236145104838,0.631062240343844
DTXSID7060332,321.98984794,25,20,10,2,0,5,1,1,0.4,6,2,0,0,62.38,38.8053,1.039,NaN,4.97678103055706,1,0.495395731337046,0.64268804341313,NaN,39.4907360534985,1,0.394706658502568,0.525549851304552,NaN,189.55600282832,1,0.329976946056597,0.524046924400538,NaN,-1.37352533854078,1,0.387066721237912,0.497765208101241,NaN,-3.80788349950922,1,0.337985802661051,0.45131572739696,NaN,-5.39075058814087,0,0.163554541161345,0.218727952928616,NaN,16.7550348318367,1,0.454016615022778,0.479972854490766,NaN,5.64567542917371,1,0.998167747008211,0.925641037498956,NaN,NaN,0,NaN,NaN,0,0.245126289036688,0.324338918513907,4.97678103055706,4.97678103055706,0,0.370261010186867,0.483513480963518,NaN,-12.0281950753707,0,0.181322765569648,0.438804489586103,NaN,1.76469766417135,1,0.418914747911806,0.595544457995777,NaN,0.55042845894047,0,0.224227096544655,0.577638520087319,NaN,0,0,0.269146145526909,0.634573072763455,NaN,-0.345946456940469,0,0.340512165712386,0.425669147138336,NaN,3.09917732651028,1,0.428996382670797,0.560956222139931,NaN,0.0531989526351311,1,0.316679347129688,0.618185460582233
DTXSID70880230,188.046042376,20,12,6,2,0,0,1,1,1,5,2,0,0,21.76,30.9856,0.522,NaN,0.687959481431086,1,0.602456537892247,0.693783410211158,NaN,1.99000943693061,1,0.469641674153871,0.455489296657514,NaN,114.519631723179,1,0.544002376203357,0.640646919701866,NaN,0.495830338720714,1,0.496248679841707,0.563853439193395,NaN,-0.577988800568767,1,0.608759393665725,0.542263609244067,NaN,-3.68246961310594,1,0.277274825770167,0.322958661980152,NaN,7.19988812830596,1,0.584672510506453,0.537125272788573,NaN,3.4674230157292,1,0.998614298050277,0.836809380424528,NaN,NaN,0,NaN,NaN,1,0.264978747913165,0.58825829158708,0.687959481431086,0.687959481431086,1,0.433717642902706,0.641020850899119,NaN,-13.056114289587,1,0.425063973091719,0.445329098331215,NaN,0.50207082279232,1,0.544589290988468,0.643017818809575,NaN,0.647850330038718,0,0.236165767470854,0.501015860211504,NaN,0,1,0.255540176650919,0.473261591137986,NaN,-0.797137846883362,1,0.374579925092157,0.551470368625219,NaN,1.88597257421179,1,0.596662974913672,0.675090940346436,NaN,0.831321917398298,1,0.301375912054706,0.5667468917261
DTXSID80375107,599.981663776,39,36,12,1,0,0,0,0,1,11,1,1,2,20.23,60.3914,-0.411,NaN,5.13103553604128,0,0.528579795649145,0.454240329297635,NaN,101.30405184352,0,0.457446405891059,0.607630912312193,NaN,189.009177044548,0,0.249153191764681,0.505658007796928,NaN,-2.38130645236514,0,0.539835616958266,0.499519808927975,NaN,-5.46637454084399,0,0.491897627923554,0.396655966261118,NaN,-9.43141417535777,0,0.0593898867068225,0.159834512296675,NaN,32.2757751179429,1,0.31998747516399,0.479823847956362,NaN,4.71569825600402,1,0.948340112949771,0.763626209830894,NaN,NaN,1,8.36586779137389,NaN,0,0.127736250286228,0.518448158685986,5.13044449047527,5.08642666979373,0,0.328158022967686,0.486344243991811,NaN,-14.3637162988015,1,0.348098386533737,0.395012388937482,NaN,2.34761158457921,0,0.166266496445411,0.320655727261469,NaN,0.829513691635364,0,0.293987414007508,0.583080151159535,NaN,0,0,0.344998034788384,0.672499017394192,NaN,0.477622363915124,0,0.132994839477541,0.265438938613872,NaN,4.93507088987614,0,0.220746905758583,0.432028573955978,NaN,0.00112334520037808,0,0.347233889415846,0.672890031384355
DTXSID80382093,183.011883036,14,11,3,1,1,0,0,0,1,2,2,2,0,46.25,21.9565,0.31,NaN,1.07116275005135,1,0.468018596766578,0.59003507772548,NaN,79.1029340451666,1,0.282268907548372,0.412617411298707,NaN,116.138097990264,0,0.246174581578889,0.43694019067054,NaN,-0.61155336249722,1,0.363416067732519,0.421774471255305,NaN,-0.872646199645333,1,0.379998402398858,0.538194270556906,NaN,-5.09654844125718,0,0.247873699037835,0.46001898327789,NaN,1.40864990345264,1,0.46652231692267,0.572046960307658,NaN,6.13655466027567,0,0.370164340069461,0.486949955042327,NaN,NaN,1,6.16674096328818,NaN,0,0.219999657358398,0.47828230797355,0.986441154219399,-0.186764228975006,0,0.344009127062488,0.534158692849515,NaN,-13.4558271671468,1,0.690823980573329,0.707549997505603,NaN,0.427306328247898,0,0.232134388492348,0.473340072996706,NaN,0.662475006561521,0,0.299473090724071,0.558590113669824,NaN,0,0,0.214447478710319,0.60722373935516,NaN,-1.15963043707812,0,0.304945776913117,0.472557270876515,NaN,1.07618187020661,1,0.487561721987433,0.619633630889842,NaN,0.848761519423987,0,0.185133845083925,0.505040487953584
DTXSID8062101,532.033109268,42,33,14,2,0,0,0,0,0.785714285714286,12,2,0,2,26.3,67.4553,-0.0970000000000001,NaN,5.06394114400099,0,0.520238441916919,0.447138168086693,NaN,26.1778037580819,0,0.28128639726578,0.375173674885087,NaN,185.601808915705,0,0.273866041063273,0.4913662981125,NaN,-1.65790455401262,1,0.326451859778909,0.361115181444536,NaN,-6.32069784955615,0,0.316833536035206,0.355219917031561,NaN,-8.18808436502597,0,0.0837051770211076,0.178763004276669,NaN,23.1414334555218,1,0.239997916266701,0.393040270380924,NaN,4.59922363488595,1,0.941103737410502,0.885730705475745,NaN,NaN,0,NaN,NaN,0,0.166686929916484,0.253013540125434,5.06394114400099,5.06394114400099,0,0.343462685916702,0.350075854106063,NaN,-10.478137531086,0,0.147771621832643,0.489743697466459,NaN,2.30939489472691,0,0.182195611455218,0.327118990850485,NaN,0.69458793528637,0,0.237315107273871,0.502200706812332,NaN,0,0,0.257740107055937,0.628870053527969,NaN,0.870067297301852,0,0.173407512124489,0.274918668300165,NaN,5.0857869214806,0,0.291765113034097,0.504659017033437,NaN,0.00958360492484507,0,0.254495221369381,0.62069273492778
DTXSID90190949,553.78978464,20,20,6,0,0,0,0,0,1,5,0,0,1,0,57.3726,0.095,NaN,3.75385537222207,0,0.271049059835782,0.444421927326587,NaN,-35.5783715198169,0,0.459488500803499,0.57816645084626,NaN,153.858222879694,0,0.334018183474639,0.530182845075787,NaN,-0.536001970804536,1,0.449704967701542,0.626852440224648,NaN,-4.07191029599572,0,0.273078965296414,0.366012071895961,NaN,-1.25971057019733,0,0.12781497469806,0.312474346801526,NaN,25.4447617228283,1,0.502564653542469,0.564012154810625,NaN,4.52862503749364,1,0.982962717922095,0.80294485462767,NaN,NaN,0,NaN,NaN,0,0.144882075618489,0.240274733144856,3.75385537222207,3.75385537222207,0,0.207965567727135,0.342348330235722,NaN,-14.1459443259668,1,0.59998018748347,0.636193329373216,NaN,2.57526813225605,0,0.263010711563631,0.503424253121122,NaN,0.765405462517649,1,0.514438258734717,0.614119595206486,NaN,0,0,0.154951402251234,0.577475701125617,NaN,-0.674233244635926,0,0.255223616487477,0.422956468123432,NaN,4.65620194083662,0,0.296244455381962,0.452614148026188,NaN,0.323334369537846,0,0.0760825273735795,0.397588541657844
DTXSID9059832,332.007053388,24,20,7,1,0,0,0,0,1,6,1,1,0,20.23,36.1617,0.111,3.46,3.45920245060641,1,0.998009248223383,0.916014229723254,NaN,16.6887996162671,1,0.447937989316956,0.570665258684339,NaN,125.708872401749,1,0.33059346166323,0.440417141667046,NaN,-0.208770444813646,1,0.551459190468365,0.606043449429804,NaN,-3.21226602411583,0,0.520403256302115,0.50025686539178,NaN,-9.55566729997217,0,0.092184732305628,0.185235074749985,NaN,14.343788758963,1,0.574923042381933,0.574714361944939,NaN,4.09015216655608,1,0.974443594658711,0.853662650563339,NaN,NaN,1,8.07638291542372,NaN,0,0.170046742781589,0.254448771382301,3.45805211093062,3.37617416579854,0,0.584027995502486,0.585231500552778,NaN,-13.5999295847186,1,0.495147070751129,0.585180317904443,NaN,0.580774930813154,0,0.275024658479345,0.539818638813876,NaN,0.64861436338912,0,0.289550679139842,0.527598008417117,1,0,1,0.323951979945305,0.661975989972653,NaN,-0.428133449492053,0,0.241886270061819,0.386278360985359,NaN,2.921057316917,0,0.356703150396432,0.493316187412866,NaN,0.00940287647338898,1,0.312838484759124,0.652284472800844
DTXSID90880156,523.911821428,29,25,9,0,0,0,0,0,1,8,0,0,1,0,56.0126,-0.208,NaN,6.04271681609129,1,0.35939027302994,0.401468824620266,NaN,2.9866494415037,0,0.347791887447071,0.390735976841135,NaN,159.644636716778,0,0.455360304132139,0.624851423951033,NaN,-0.943954488523783,1,0.361585832920947,0.617615634651862,NaN,-5.01574063346373,0,0.259936574878494,0.382411558146911,NaN,-2.9789067461072,0,0.114024914222967,0.249132140612578,NaN,28.0604306711212,1,0.478841991765043,0.548677495976903,NaN,3.86928592742307,1,0.981441074363525,0.91798057923526,NaN,NaN,0,NaN,NaN,0,0.145012025122016,0.237473432828847,6.04271681609129,6.04271681609129,0,0.252201149075978,0.319471128724556,NaN,-13.5825925343658,1,0.386892730246245,0.531695361980132,NaN,3.22751825437293,0,0.261285108588361,0.432891359612647,NaN,0.695052324031844,0,0.28845559030906,0.527818128154393,NaN,0,0,0.148198512859156,0.574099256429578,NaN,0.113112187702518,0,0.24124557487457,0.360657238226935,NaN,4.54824017967796,0,0.306793695694494,0.4157381674333,NaN,0.00730944614963082,0,0.137124282769263,0.563041901282945
DTXSID7029904,464.00689452,33,28,10,1,0,0,0,0,1,9,1,1,1,20.23,49.299,-0.222,5.70444444444444,5.70012749676168,1,0.998009042611777,0.691395582038321,47.4,47.4521755900632,1,0.998009173328363,0.856514711579528,NaN,154.113916424073,0,0.303965419651748,0.473532447878913,-0.683083064731451,-0.683844280541326,1,0.998008972255877,0.795955321659383,-6.38804221395609,-6.38513400354356,1,0.998008502306908,0.66758675404319,NaN,-9.68368381403899,0,0.0744805336661539,0.174690286467396,NaN,24.542801882128,1,0.524949980073317,0.554595577766074,NaN,4.22186814142728,1,0.955752640778733,0.76240953415038,NaN,NaN,1,9.72928258763561,NaN,0,0.150223895963773,0.247196279790844,5.70010188208276,5.6980975420404,0,0.574116469287775,0.469295930914582,NaN,-14.093947302821,1,0.317233121122143,0.399196630199366,NaN,2.12679849982099,0,0.211382271551971,0.374248326335364,NaN,0.694019119638176,0,0.287458512757504,0.527424303502342,1,0,1,0.362018244390258,0.681009122195129,NaN,0.418693175812642,0,0.199900834957473,0.304004805886626,NaN,3.35142797753712,0,0.300407272571046,0.37848005347248,NaN,0.00270846243737178,0,0.324404220584645,0.661710848971002
DTXSID00192353,527.96879476,36,31,10,3,0,0,0,0,1,10,3,1,1,62.75,57.6538,1.161,NaN,6.18285081292356,1,0.455615566410906,0.54727563958947,NaN,161.74287008784,0,0.318781052874268,0.310897685823521,NaN,224.287502192629,0,0.21464146178765,0.420987503189028,NaN,-4.99881418325358,0,0.476803945092127,0.457293823243743,NaN,-3.16901629902995,0,0.54381429827154,0.573785796097239,NaN,-10.7472429477391,0,0.0727235289083804,0.165282333392065,NaN,22.2113007435227,1,0.998011155533852,0.721817849246477,NaN,6.2216457944145,1,0.841553280118796,0.624946729663844,NaN,NaN,1,1.32968688245979,NaN,0,0.1790365711547,0.47663550723791,2.01250835562559,0.112537326005364,0,0.317326068782803,0.51195557341369,NaN,-13.8284977747058,0,0.201839049641113,0.340073175590833,NaN,1.50290988445449,0,0.17597948932848,0.402440038631791,NaN,0.694284009344101,0,0.269437312909872,0.518388552907315,NaN,0,0,0.296839627209619,0.64841981360481,NaN,0.45882211935762,0,0.174313580459868,0.288125933788644,NaN,3.2258691663393,0,0.268033549802966,0.387359313639221,NaN,0.00681034766625304,0,0.313988304473702,0.651893380521258
